,Unnamed: 0,videoId,authorChannelId,authorDisplayName,textDisplay,textOriginal,publishedAt,updatedAt,likeCount,canReply,totalReplyCount
136,136,TsqBucY6KB8,UCNQhwnEMZYfa7rEO_15mhIw,ItzEagleT,Absolutely terrifying but also good,Absolutely terrifying but also good,2023-02-09T18:08:28Z,2023-02-09T18:08:28Z,1,True,1
137,137,TsqBucY6KB8,UCGjep46LNOzkiuyC6TeMfwg,Zane,"you're forgetting one thing:  when chatGPT uses another chatGPT as it's ""prompt engineer""","you're forgetting one thing:  when chatGPT uses another chatGPT as it's ""prompt engineer""",2023-02-09T17:40:03Z,2023-02-09T17:40:03Z,11,True,2
138,138,TsqBucY6KB8,UC3xUioTPtMmZgMbkR0mWIrg,A-T Williams,Great video Max! Slightly off-topic but I wanted to ask how do you find the movie clips you use in your videos?,Great video Max! Slightly off-topic but I wanted to ask how do you find the movie clips you use in your videos?,2023-02-09T17:35:03Z,2023-02-09T17:35:03Z,0,True,1
139,139,TsqBucY6KB8,UC-YeaovE7RXpIXM5aaJdDLQ,rickstarr031,Another top tier piece of content. Thanks Max!,Another top tier piece of content. Thanks Max!,2023-02-09T17:21:42Z,2023-02-09T17:21:42Z,4,True,1
140,140,TsqBucY6KB8,UCNSYpWnY7RlWHRc7o-8nDqQ,Darasto20,"UBI based on CBDC's coming thanks to AI, most ppl won't be able to adapt so fast.","UBI based on CBDC's coming thanks to AI, most ppl won't be able to adapt so fast.",2023-02-09T17:18:28Z,2023-02-09T17:18:28Z,3,True,2
141,141,TsqBucY6KB8,UCNSYpWnY7RlWHRc7o-8nDqQ,Darasto20,Read Nick Bostrom mate,Read Nick Bostrom mate,2023-02-09T17:15:11Z,2023-02-09T17:15:11Z,0,True,1
142,142,TsqBucY6KB8,UCLZzaJePrfC_8bCQJR7V0TQ,DearSX,"One thing we need to do is just our own companies and make them employee owned, that we have a job and/or equity and not just depend on others. Kind of like owner occupied multi-family homes.","One thing we need to do is just our own companies and make them employee owned, that we have a job and/or equity and not just depend on others. Kind of like owner occupied multi-family homes.",2023-02-09T17:14:19Z,2023-02-09T17:14:19Z,5,True,1
143,143,TsqBucY6KB8,UCVOO3JfeeuZqhoohlVLW8pw,Charlie godson,"02:27 not true.
I for one got sooo excited when you said you're making multiple videos about AI (IDK)","02:27 not true.
I for one got sooo excited when you said you're making multiple videos about AI (IDK)",2023-02-09T17:13:33Z,2023-02-09T17:13:33Z,0,True,2
144,144,TsqBucY6KB8,UCMDTaroTnIJPAM2B7nZk6xQ,Sveiks XxX,"1 of my favorite series you’ve done 💯👏🏼👏🏼
Great work overall","1 of my favorite series you’ve done 💯👏🏼👏🏼
Great work overall",2023-02-09T17:11:09Z,2023-02-09T17:11:09Z,5,True,1
145,145,TsqBucY6KB8,UCwfFSmVidM3AwFU2GtTqLbw,M,"Reminds me of the mantra, “Everyone will learn to code”. How did that revelation turn out?","Reminds me of the mantra, “Everyone will learn to code”. How did that revelation turn out?",2023-02-09T17:08:46Z,2023-02-09T17:08:46Z,0,True,2
146,146,TsqBucY6KB8,UCKGfSwU-eoKg-wUXK8BL7Pw,Todd Anderson,I've got the same shirt!  Wax London is beautiful!,I've got the same shirt!  Wax London is beautiful!,2023-02-09T17:08:00Z,2023-02-09T17:08:00Z,0,True,0
147,147,TsqBucY6KB8,UCaq8oAZc_Z63G0MjKSDlqQQ,Brian Johnson,🚫 Don't dine and dash         🌹 MAKE YOUR MOM PROUD🌹       Leave a tip🥜         CLICK 👍        COMENT 👌     SHARE🥂,🚫 Don't dine and dash         🌹 MAKE YOUR MOM PROUD🌹       Leave a tip🥜         CLICK 👍        COMENT 👌     SHARE🥂,2023-02-09T17:04:53Z,2023-02-09T17:04:53Z,0,True,0
148,148,TsqBucY6KB8,UCaq8oAZc_Z63G0MjKSDlqQQ,Brian Johnson,⭐⭐⭐⭐⭐,⭐⭐⭐⭐⭐,2023-02-09T17:04:48Z,2023-02-09T17:04:48Z,0,True,0
149,149,TsqBucY6KB8,UCp8nANZypLkebPgSL9S9f_Q,shinyshinythings,ChatGPT is already taking jobs. Thinking it won’t happen until next year is dangerous if you write anything for a living.,ChatGPT is already taking jobs. Thinking it won’t happen until next year is dangerous if you write anything for a living.,2023-02-09T17:03:47Z,2023-02-09T17:03:47Z,2,True,1
150,150,TsqBucY6KB8,UCaq8oAZc_Z63G0MjKSDlqQQ,Brian Johnson,Some time later.... AI: art ✔  design ✔ music ✔ logistics ✔ administration ✔ governance ✔ conservation ✔.....   Humans: OH FAAAK ✔😕,Some time later.... AI: art ✔  design ✔ music ✔ logistics ✔ administration ✔ governance ✔ conservation ✔.....   Humans: OH FAAAK ✔😕,2023-02-09T17:00:26Z,2023-02-09T17:00:26Z,23,True,3
151,151,TsqBucY6KB8,UCSNDHDGSl7tA79BaTckHUjQ,Escape the Matrix,"I wonder if this was the 'real' Max, or ChatGPT / AI Max?  🤣  ""Is it real, or is it Memorex (MemorMax)?"" (1980's commercial)","I wonder if this was the 'real' Max, or ChatGPT / AI Max?  🤣  ""Is it real, or is it Memorex (MemorMax)?"" (1980's commercial)",2023-02-09T16:54:10Z,2023-02-09T16:54:10Z,1,True,1
152,152,TsqBucY6KB8,UCl8sTH5_00hDP8Kiaq5niKA,Amit Yadav,A fool with a tool will always a fool,A fool with a tool will always a fool,2023-02-09T16:51:30Z,2023-02-09T16:51:30Z,1,True,1
153,153,TsqBucY6KB8,UCSNDHDGSl7tA79BaTckHUjQ,Escape the Matrix,"I remember not that many years ago when Boston Dynamics' robots couldn't hardly stand on their own without falling over. Now they're running and doing backflips like an Olymics gymnast. Put some advanced AI in one of those suckers, and you have something that could be great, or our worst nightmare.

That day when AI figures out that humans are little more than annoying cockroach - like pests, that need to be eliminated.  🤣","I remember not that many years ago when Boston Dynamics' robots couldn't hardly stand on their own without falling over. Now they're running and doing backflips like an Olymics gymnast. Put some advanced AI in one of those suckers, and you have something that could be great, or our worst nightmare.

That day when AI figures out that humans are little more than annoying cockroach - like pests, that need to be eliminated.  🤣",2023-02-09T16:49:32Z,2023-02-09T16:49:32Z,0,True,1
154,154,TsqBucY6KB8,UCAgap5U0bT0pWmiqBCdFAqw,Unknown Person,In the mitigation of rapid oxidation ChatGPT is a non factor maybe in 60 years AI will do something. I guess some drone missions are being done for mapping but few have that job anyway.,In the mitigation of rapid oxidation ChatGPT is a non factor maybe in 60 years AI will do something. I guess some drone missions are being done for mapping but few have that job anyway.,2023-02-09T16:44:18Z,2023-02-09T16:44:18Z,0,True,1
155,155,TsqBucY6KB8,UChBhXzqUUPGNQRQyEtVWajA,Austin,"Pretty sure flattening management all together via blockchain autonomy would offer up the most amount of positive change for society. The chance to continue developing and creating but working strictly off of an urge to create and elevate society. Sounds nice compared to this whole ""prioritize growth"" strategy.","Pretty sure flattening management all together via blockchain autonomy would offer up the most amount of positive change for society. The chance to continue developing and creating but working strictly off of an urge to create and elevate society. Sounds nice compared to this whole ""prioritize growth"" strategy.",2023-02-09T16:41:19Z,2023-02-09T16:41:19Z,2,True,1
156,156,TsqBucY6KB8,UCf0YtOMQ_BOcq6u7zYUUssA,Luke Maher,Architects really taking stray rounds,Architects really taking stray rounds,2023-02-09T16:40:37Z,2023-02-09T16:40:37Z,0,True,0
157,157,TsqBucY6KB8,UCXTFoyDbDj2mgvqVTY_-cKQ,Lachy Yates,"Getting chatGPT to write cover letters is a game changer! I know I can nail interviews, but selling myself on paper has always been hard.","Getting chatGPT to write cover letters is a game changer! I know I can nail interviews, but selling myself on paper has always been hard.",2023-02-09T16:38:17Z,2023-02-09T16:38:17Z,7,True,3
158,158,TsqBucY6KB8,UCueXOQ5vJ8n-s41nrFmD3XQ,TokenLife,Bruh That robotic arm 😂😂😂😂,Bruh That robotic arm 😂😂😂😂,2023-02-09T16:36:40Z,2023-02-09T16:36:40Z,0,True,1
159,159,TsqBucY6KB8,UCdfHroHi-g-y9XopGJyX4DA,DOUBLE AA VIBES,Appreciate the video Max as an illustrator freelance Im opened minded appreciate u,Appreciate the video Max as an illustrator freelance Im opened minded appreciate u,2023-02-09T16:36:32Z,2023-02-09T16:36:32Z,0,True,1
160,160,TsqBucY6KB8,UCy7R1HRuK2IOcdu6LyV_bJg,Alex's meditation methods,"i think chat gpt is not as clever, i watched other videos where it is explained how algorythms are done...it can make abslote crap by its tokens work, can not be taken too serious.Maybe this clip is good for some white collars from Silicon valley..but for small European countries masive job firing at Google or Facebook is not such a big event.We always been as outskirts for world big dominant countries like Us, Russia and Other big countries..so plumbers, cleaners and so on people always be needed","i think chat gpt is not as clever, i watched other videos where it is explained how algorythms are done...it can make abslote crap by its tokens work, can not be taken too serious.Maybe this clip is good for some white collars from Silicon valley..but for small European countries masive job firing at Google or Facebook is not such a big event.We always been as outskirts for world big dominant countries like Us, Russia and Other big countries..so plumbers, cleaners and so on people always be needed",2023-02-09T16:35:46Z,2023-02-09T16:38:08Z,0,True,2
161,161,TsqBucY6KB8,UCl_NejNdpqcd7Fo3Au40w0g,Soul Star,Manager will like a Mac job in this F%***ing future !! ChatGPT is for people who have no brain !!,Manager will like a Mac job in this F%***ing future !! ChatGPT is for people who have no brain !!,2023-02-09T16:35:19Z,2023-02-09T16:36:22Z,0,True,1
162,162,TsqBucY6KB8,UCy7R1HRuK2IOcdu6LyV_bJg,Alex's meditation methods,"If previous video were good, now you clinging into clickbite names ...sorry try to avoid it","If previous video were good, now you clinging into clickbite names ...sorry try to avoid it",2023-02-09T16:34:24Z,2023-02-09T16:34:24Z,0,True,2
163,163,TsqBucY6KB8,UCRaCzaNvOAuuFrGqD-1darw,von ferrer,I tried,I tried,2023-02-09T16:31:48Z,2023-02-09T16:31:48Z,1,True,0
164,164,TsqBucY6KB8,UCsKsBQTQ3o9yrKe5flE0Gaw,Audit Them,u r da man,u r da man,2023-02-09T16:29:19Z,2023-02-09T16:29:19Z,0,True,1
165,165,TsqBucY6KB8,UC-KwrXq_rSBBquwuhCjWjuA,J P,I'm using it as a sidekick and it saves me a lot of time,I'm using it as a sidekick and it saves me a lot of time,2023-02-09T16:29:16Z,2023-02-09T16:29:16Z,1,True,1
166,166,TsqBucY6KB8,UCbMfA0rU1n2ZpDJYuZe6ayw,chandramani sati,is ur  job in danger to ? as a creater 🤔,is ur  job in danger to ? as a creater 🤔,2023-02-09T16:25:33Z,2023-02-09T16:25:33Z,0,True,2
167,167,TsqBucY6KB8,UCrtmreEkzTnKW6ZS5KTju6g,Divine Love,"My wish is that AI will allow us to actually focus on what makes us human, our connection with spirituality, our ability to travel inner dimensions, what we are truly passionate about, and ultimately free us from the things that nobody really likes doing. 

The key is to not become overly mentally lazy in the process. And also to make sure that the best AI is open-sourced and not controlled by an agenda-driven corporation.","My wish is that AI will allow us to actually focus on what makes us human, our connection with spirituality, our ability to travel inner dimensions, what we are truly passionate about, and ultimately free us from the things that nobody really likes doing. 

The key is to not become overly mentally lazy in the process. And also to make sure that the best AI is open-sourced and not controlled by an agenda-driven corporation.",2023-02-09T16:21:07Z,2023-02-09T16:21:07Z,19,True,6
168,168,TsqBucY6KB8,UCDeqOzrgLOc6qcoKxuXES6Q,Diddy Doodat,What a grift you have. You clearly can’t up with original video ideas. You’re just jumping on each wave of trends. Chat GPT and AI. Every YouTuber is making content about this. What makes this video any different? 🤦🏾‍♂️,What a grift you have. You clearly can’t up with original video ideas. You’re just jumping on each wave of trends. Chat GPT and AI. Every YouTuber is making content about this. What makes this video any different? 🤦🏾‍♂️,2023-02-09T16:21:04Z,2023-02-09T16:21:04Z,0,True,1
169,169,TsqBucY6KB8,UC9Q5U--Z8cp5QTZtXYvvciA,zZz,they are positioned to talk well with ai to create product on their own.,they are positioned to talk well with ai to create product on their own.,2023-02-09T16:21:02Z,2023-02-09T16:21:02Z,0,True,1
170,170,TsqBucY6KB8,UCVlOiV0ifSbjbUTaupb3Gmw,ManBoyTheGreat,"Early gang 
👇","Early gang 
👇",2023-02-09T16:20:46Z,2023-02-09T16:20:46Z,0,True,1
171,171,TsqBucY6KB8,UCdrMRsbvzwfF2Y4SnVwZvIw,Milan Kazarka,"I mean - ChatGPT is saving my nerves - as I don't need to search Google (which for developers has become a pain) - I don't need to figure out how to stitch together libraries / bits of code, which - in all seriousness - I do not need to exactly know. So I make an app in a matter of hours instead of days.","I mean - ChatGPT is saving my nerves - as I don't need to search Google (which for developers has become a pain) - I don't need to figure out how to stitch together libraries / bits of code, which - in all seriousness - I do not need to exactly know. So I make an app in a matter of hours instead of days.",2023-02-09T16:20:43Z,2023-02-09T16:20:43Z,1,True,2
